Lyrics,Regueton
"La situacion es dificil y aguantarlo no puedo, Ya no te noto la misma, dejarte ir yo no kiero oh, Por favor mirame, mientras te voy hablando que estoy, Agonizando x tu adios, Como explicarle al corazon que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estaras junto a mi, No!, Estoy vagando x las calles,no se a donde ir, Desorientado, confundido, no se que hacer, Pues lo uniko que hago es pensar en ti, y este corazon a gritos va llamandote, En mi mente esta claro que ya hoy te vas, es mi corazon que no lo kiere aceptar, Pues me hace falta tu kariño y tu kalor, Dime como aliviar el dolor!, Como explicarle al corazon que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estaras junto a mi, No!, No te imaginas como esto afecta mi corazon, Como aliviar con esta separacion, Aun recuerdo esa primera vez, Los dos envueltos y tu tocandome, y ahora me encuntro aki solo y vacio, Agonizando no aguanto este frio, Dios mi ayudame, que esto me mata, dime xq esto me pasa, Y ahora se va,, se va y se va y se va,, y lo mas que me duele, que no la vuelvo a ver jamas, Y se va,, se va y se va y se va,, y lo mas que me duele, que no la vuelvo a ver jamas, Como explicarle al corazon que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estaras junto a mi, No!, Como explicarle al corazon que hoy te vas, Como decirle que sin ti puede seguir, Como fingir para que no se de ni cuenta, Que desde hoy ya no estaras junto a mi, No!, Que dificil es aceptar el adios, De lo que amas pero este corazon, Nunka pero nunk dejara de buskart, Este sentimiento",True
"me imagino que tu sientes mientras te estoy abrazando, besándote el cuello, quitándote la ropa, pues para mi es como entrar en otro mundo, esto es profundo uuh, que rico hueles, que suavecita que te sientes, solo dime que me quieres, mientras te sostengo y te demuestro lo que siento, con mis gestos ooh, cierra los ojos, vente en el viaje que hoy yo te ofrezco uuh, entrega todo, este pasaje para mi no tiene precio nooh, voy a besarte toda, voy a abrazarte bien, voy a decirte al oído que te quiero nena, nunca te sientas sola, te voy a proteger, quiero que sientas que soy tuyo nena, quiero ser tu héroe héroe héroe héroe, llevarte al cielo con mis besos, quiero ser tu héroe héroe héroe héroe uuh, voy mirándote a los ojos, el brillo me impresiona, se que te gusta todo, te juro se te nota, que en el momento tu estas en otro mundo, esto es profundo uuh, mas yo te tiento, y mas fuerte te sostengo, a llegado el momento, de explotar tus sentimientos, y ya te siento ooh, cierra los ojos, vente en el viaje que hoy yo te ofrezco uuh, entrega todo, este pasaje para mi no tiene precio nooh, voy a besarte todaa, voy a abrazarte bien, voy a decirte al oido que te quiero nena, nunca te sientas sola, te voy a proteger, quiero que sientas que soy tuyo nena, quiero ser tu heroe heroe heroe heroe, llevarte al cielo con mis besos, quiero ser tu heroe heroe heroe heroe uuh, quiero ser tu heroe heroe heroe heroe, llevarte al cielo con mis besos, quiero ser tu heroe heroe heroe heroe, quiero ser tu heroe heroe heroe heroe, llevarte al cielo con mis besos, quiero ser tu heroe heroe heroe heroe, quiero ser tu heroe heroe heroe heroe, llevarte al cielo con mis besos, quiero ser tu heroe heroe heroe heroe, en el laboratorio, eko efecto, quiero ser tu heroe, quiero tenerte siempre en mis brazos para protegerte, amarte, quiero brindarte pasion, cariño, calor, quiero verte libre, feliz, yo quiero ser tu heroe",True
"Hoy yo camino pero lo hago sin sentido, Lo tengo todo pero existe ese vacío, Hoy sigo vivo pero sé que me hace falta, Algo en mi vida para que mi alma sea salva., Veo tanta gente que te aclaman y son tan feliz, Y es que yo siento que ya es hora de entregarme a ti, Y lo más que me alegra que tu estás aquí, Si te llamo yo te siento y me haces sonreir., (Coro:), Hoy, me arrodillo ante ti, Y te doy las gracias porque siempre estás aquí,, Me arrodillo ante ti, Porque sé que eres tú, la razón de mi vivir., Me arrodillo ante ti, Y te doy las gracias porque siempre respondí,, Hoy me arrodillo ante ti, Porque tú eres la luz, la luz de mi existir., Wooo OooH..., Wooo OooH..., Wooo OooH..., Wooo OooH..., Yo soy tu Dios y siempre te eh amado, Y tus errores hace mucho eh perdonado,, Estoy contigo cuando tú te debilitas, Sé que tu corazón a mí me necesita., Extraño tomarte con la gente que hago feliz, Deseo que decidas ya estar junto a mí,, Estoy contento porque sabes que estoy ahí, Que cuando llamas te respondo y te hago sonreír., (Coro:), Hoy, me arrodillo ante ti, Y te doy las gracias porque siempre estás aquí,, Me arrodillo ante ti, Porque sé que eres tú, la razón de mi vivir., Me arrodillo ante ti, Y te doy las gracias porque siempre respondí,, Hoy me arrodillo ante ti, Porque tú eres la luz, la luz de mi existir., Wooo OooH..., Wooo OooH...Soy tu Dios, Wooo OooH...Soy tu Dios, Wooo OooH..., Yo soy tu Dios y te eh guardado, Estoy contigo en el camino,, Eso lo sé y estoy claro, Pero se que te eh fallado., Yo soy el pecador, lleno de dolor, Perdóname por favor... 0ooh, Soy tu perdón ahora, tu salvador, Y para ti tengo amor., (Coro:), Hoy, me arrodillo ante ti, Y te doy las gracias porque siempre estás aquí,, Me arrodillo ante ti, Porque sé que eres tú la razón de mi vivir., Hoy, Me arrodillo ante ti, Y te doy las gracias porque siempre respondí,, Hoy me arrodillo ante ti, Porque tú eres la luz, la luz de mi existir., Hoy, me arrodillo ante ti, Y te doy las gracias porque siempre estás aquí,, Me arrodillo ante ti, Porque tú eres la luz, la luz de mi existir.",True
"Las noches son tristes si tu no estas, me paso pensando cuando volveras, si te tuve aqui ahora te perdi, cual fue la razon si no te menti, estoy tan solo y desesperado que no, se ni que decir, Ahora te busco y no te encuentro, por que te vas si te deseo, estoy sintiendo que me muero quiero llamarte y no, me atrevo, Ahora te busco y no te encuentro, por que te vas si te deseo, estoy sintiendo que me muero quiero llamarte y no, me atrevo, No creas que esto es facil, tengo un taco en la garganta, tu sabes que eres la unica entre, tantas, la soledad,mi compañia, siento que algo me falta, siguen pasando dia y de ti ni, una carta, Y duele muy a dentro duele, tu recuerdo dia y noche, hace que me desvele, tus actitudes, asi no te pruebe, a tu corazon dejalo que vuele, Y ahora te busco y no te encuentro, Porque te vas si te deseo, Estoy sintiendo que me muero, Quiero llamarte y no me atrevo, Y ahora te busco y no te encuentro, Porque te vas si te deseo, Estoy sintiendo que me muero, Quiero llamarte y no me atrevo, Daria todo mami por volver a estar a tu lado, Y aunque sueñe el futuro solo recuerdo el pasado, Cuantas veces e tratado de llamarte en privado, No me quedan mas opciones que quedarme callado, Yo no quiero perderte, dejame tenerte, no puedo olvidarte, Solo quiero hablarte de nuevo besarte y acariciarte, Y ahora te busco y no te encuentro, Porque te vas si te deseo, Estoy sintiendo que me muero, Quiero llamarte y no me atrevo, Y ahora te busco y no te encuentro, Porque te vas si te deseo, Estoy sintiendo que me muero, Quiero llamarte y no me atrevo, Las noches son tristes si tu no estas, Me paso pensando cuando volveras, Si te tuve aquí y ahora te perdi, Cual fue la razon si no te menti, Estoy tan solo y desesperado, Que no se ni que decir",True
"quiero sentirte siempre, cada minuto de mi vida, quiero la confianza que me brindas, quiero cargar conmigo tu palabra y tu verdad, que el mundo se entere que tu si eres paz, no importa que las pruebas sean muy fuertes, aunque este al borde de la muerte, porque asi de fuerte segire y te alavare, coro, porque contigo yo se que hoy vivire, mas fuerte que ayer, sin miedo y con fe, porque contigo yo se que hoy vivire, mas fuerte que ayer, sin miedo y con fe, voy a segir aquel camino, que tu me haz dibujado, quiero llevar la fuerza de tu mano, voy a llegar donde mas nesesiten tu calor, que el mundo se entere que tu eres amor, no importa que las pruebas sean muy fuertes, aunque este en borde de la muerte, porque asi de fuerte segire y te alavare, coro, porque contigo yo se que hoy vivire, mas fuerte que ayer, sin miedo y con fe, porque contigo yo se que hoy vivire, mas fuerte que ayer, sin miedo y con fe, hoy nadie a dicho ante ti, que entrego mi vida, mi alma y mi fee, coro, porque contigo yo se que hoy vivire, mas fuerte que ayer, sin miedo y con fe, porque contigo yo se que hoy vivire, mas fuerte que ayer, sin miedo y con fe, y con fee",True
"Le doy gracias al destino, Por cruzarte en mi camino, No sé qué sería de mi vida, Si conmigo tú no estuvieras hoy, No hay nada más hermoso, Qué acompañarte a cada momento, Momentos bueno o malos, Siguen firmes mis sentimientos, Por ti no cambian, Sabes muy bien que, A lado tuyo tuyo, Quiero estar en un futuro, Amanecer a tu lado, Sería lo mejor que me podría pasar, Y yo quiero estar contigo, Siempre, Y es que cada día que pasa, Más crece, Este sentimiento, Por ti, mi amor, No hay ninguna duda, De qué tuyo es mi corazón, Y yo quiero estar contigo, Siempre, Y es que cada día que pasa, Más crece, Este sentimiento, Por ti, mi amor, No hay ninguna duda, De qué tuyo es mi corazón, Y es que yo no imaginaba, Un mundo sin ti mi amor, Tu eres la única, Qué a mi vida le da la razón, Eres la causa el motivo, De mi inspiración, Te amo, te amo, Yo jamás pensé, Qué me llegaría a enamorar, Una manera tan loca, Qué no puedo controlar, Eres lo más lindo, Que Dios a mi vida le pudo brindar, Te amo, te amo, Yo solo quiero estar contigo, Siempre, Yo sé muy bien lo que conmigo, Sientes, Y así nomás y así nomás, Me enamoré, Así nomás así nomás, Te enamoré, Yo solo quiero estar contigo, Siempre, Yo sé muy bien lo que conmigo, Sientes, Si así nomás así nomás, Me enamoré, Así nomás así nomás, Te enamoré, Solo quiero cuidarte, El alma llenarte, Con besos despertarte, Porque con solo mirarte, Aprendí a no dejarte, Solo sigo adorandote, Y es que cada día que pasa, Más crece, Este sentimiento, Por ti, mi amor, No hay ninguna duda, De qué tuyo es mi corazón",True
"Hay una lágrima, Que cae sobre tu tumba , Lo único que hago es recodar, Hay momentos en mi corazón que nunca voy a olvidar, Hoy voy a llorar, Hay una lagrima, Escuchen bien los que experiencias han tenido, Discúlpame si trae recuerdo de lo sucedido, Mi intención no es ponerte resentido, Pensativo, no, pero no viviré tranquilo, Sino le rindo un homenaje al gran K2, K2-Young, hombre humilde como muchos son, Y dedicarle esto a los que han fallecido, Descargando mí suspiro y en mi mente sigues vivo, Aun recuerdo que llegabas a mi casa , Tocar la puerta, beber café de mi taza, Ir a la disco y janguear un rato , En ocasiones o montones comer del mismo plato, Legislar mujeres por el día, Y en la noche en mi coche escuchar las melodías, Hay como pica el saber que no regresas, Y como pesa ver tu retrato en mi mesa, Hay una lágrima, Que cae sobre tu tumba , Lo único que hago es recodar, Hay momentos en mi corazón que nunca voy a olvidar, Hoy voy a llorar, Hay una lagrima, Ay, como me hace falta el tripeo, el jangueo, El fumeteo, el rebuleo, Tú y yo con gatas en el sandungueo, Buscones como siempre en el campeo, Usando tus ojos por si se tiran los feos, Comprando la tela juntos en el cacoteo, Siempre dabas cara cuando explotaba un peo, Y ahora solo en fotos te veo, Pero se fue, mi hermanito se fue , Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Pero se fue, mi hermanito se fue , Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Hay una lágrima, Que cae sobre tu tumba , Lo único que hago es recodar, Hay momentos en mi corazón que nunca voy a olvidar, Hoy voy a llorar, Hay una lagrima, Pero se fue, mi hermanito se fue , Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver, Pero se fue, mi hermanito se fue , Maldito destino tan cruel, Por que no a mi en vez de a el, Dios, llevame para volverlo a ver",True
"Pegate mas sin miedooo, nadie te desea como yo, estoy dando una vuelta y tengo que encontrar, algo que me dejo muy mal, anoche pude besarla, acariciar su cuerpo y nunca pude confesar...., tu sabes bien que yo quiero, tenertte aqui pah aserthe lo que quiero, tocarte thu piel y thu ami the juro aqui que nadie, te desea como iio., (CORO), Te digo,te digo.te digo suave, nena thu me pones grave, cuando waias me voy en viaje, vamo a meterle con coraje y thu lo sabes, te digo suave nena thu me pones grave, cuando me waias me voy en viaje, vamo a meterle con coraje, y thu lo sabes., Noooh y ehhh pegate mas sin miedo, noooh y ehhh nadie te desea como io, no y ehhhhhh pegate mas sin miedo, noo y ehh nadie te desea como yo., Ayer te vi con thus amigas bacilando y, yo de lejos observandote  imaginandome, cerca de thi cuerpo a cuerpo los dos, envueltos y yo besandote eh eh, y thu bailandome eh eh, me acerque me pegue  y empese, a  besarthe el cuello y thu bien suelta, thu rebuelta tuh embuelta, nena se que a ti si te gusto,, me pegue y empeze a besarte el cuello, y thu bien suelta thu rebuelta thu enbuelta, nadie te desea como yo, Noooh y ehhh pegate mas sin miedo, noooh y ehhh nadie te desea como io, no y ehhhhhh pegate mas sin miedo, noo y ehh nadie te desea como yo., dale mi dale mi dale mi nena, ke lento quiero verte, thu cintura aseque me suelte, te digo pegathe mah que quiero sostenerte, vamo a tha abajo ke la noche tha caliente, dale mi dale mi dale mi nena, ke lento quero verte, thu cintura aseque me suelte, te digo pegathe mah que quiero sostenrte, vamo ah ta abajo ke la noche ta caliente, yyyy...., (CORO), Te digo, te digo, te digo suaave, nena thu me pones grave, cuando waias me voy en viaje, vamo ah metrle con coraje y thu lo sabes, te digo suave nena thu me pones grave, cuando waias me voy en viaje, vamo a meterle con coraje y thu lo sabes, Noooh y ehhh pegate mas sin miedo, noooh y ehhh nadie te desea como io, no y ehhhhhh pegate mas sin miedo, noo y ehh nadie te desea como yo, DIVINOOO, y esta ves dj show, dj fack, vacatranes, pronto se llama, abusando del genero, abusando del genero, jajajaja, me toca a mi, YUMA, es de la presion, dile  que soy el mas valioso, por experiencia propia, next next next",True
"Yei, Si desides irte , Yei, No quiero vivir así no, Como puedo hacer si tu no estas, Como voy a despertar, No quiero imaginar que hoy te vas, Como se lo explico al corazón, No resistira el dolor, Al saber que ya no habrá más de tu amor, Y no quiero vivir así no..., Y dime que hacer sin tí, Y no quiero imaginar que hoy te vas que hoy te vas, Y no quiero vivir así no..., Y dime que hacer sin tí, Y no quiero imaginar que hoy te vas que hoy te vas, Y si desides irte, por favor no me olvides, Hoy mi corazón te pide, Que te aferres junto amí, Y si das media vuelta, Al salir no cierres la puerta, Te suplico dejala abierta, Para salir detrás de tí, ie ie, ieiiii, ieiii, para salir detrás de tí ie ieei, ie ie, para salir detrás de tí ei ei, (Eliel!), No quiero aceptar la realidad, Como se lo explico al corazón, No hay sentido no hay verdad, No resistira el dolor, Y No quiero vivir así no, Dime que hacer sin tí, No quiero imaginar, Que hoy te vas, que hoy te vas, Y No quiero vivir así no, Dime que hacer sin tí, No quiero imaginar, Que hoy te vas, que hoy te vas, Y si desides irte, por favor no me olvides, Hoy mi corazón te pide, Que te aferres junto amí, Y si das media vuelta, Al salir no cierres la puerta, Te suplico dejala abierta, Para salir detrás de tí, iei iei, iei, iei, Para salir detrás de tí, iei iei, iei, iei, Para salir detrás de tí, iei iei",True
"Soy un simple bandolero, Que olvidarte no me atrevo, Hoy yo siento que me muero, Pues no tengo a quien yo quiero, Soy un simple bandolero, Que olvidarte no me atrevo, Hoy yo siento que me muero, Pues no tengo a quien yo quiero, Ya veo que es muy difícil, yo lo se, Vivir, pues, con un hombre como yo, Que cada vez que salgo se te ve, Tu cara llena de preocupación, Perdóname si te hice mi mujer, Perdóname si de ti me enamore, Te digo no es tan fácil escapar, De esta vida que llevo, Soy un simple bandolero, Que olvidarte no me atrevo, Hoy yo siento que me muero, Pues no tengo a quien yo quiero, Soy un simple bandolero, Que olvidarte no me atrevo, Hoy yo siento que me muero, Pues no tengo a quien yo quiero, Amor, si tu supieras como estoy, Confundido y sin razón, Ya no se ni que hacer, Con este dolor en el corazón, Y cada vez que doy un paso, Se me aleja más y más, Lo que un día me hizo feliz, Lo que un día me hizo amar..., Pero me voy, no llores que ya me fui, Ya me voy, no quiero verte mas sufrir, Yo me voy, aunque no me quiero ir, Ya me voy, no sufras más por mí, Soy un simple bandolero, Que olvidarte no me atrevo, Hoy yo siento que me muero, Pues no tengo a quien yo quiero, Soy un simple bandolero, Que olvidarte no me atrevo, Hoy yo siento que me muero, Pues no tengo a quien yo quiero, Aquí me encuentro, a solas, Caminando por ahí, Tengo dinero, tengo lo mío, Estoy seguro, voy a mí, Lo tengo todo, lo se, Pero siento un vacío a la vez, Porque sin tu amor, Soy un simple bandolero",True
